DateTime,PM2_5,Humi,Temp
2019-01-28 12:00,86,-3.0,1.0
2019-01-28 13:00,73,-2.0,0.0
2019-01-28 14:00,68,-1.0,1.0
2019-01-28 15:00,69,-1.0,0.0
2019-01-28 16:00,76,2.0,0.0
2019-01-28 17:00,80,5.0,-1.0
2019-01-28 18:00,84,6.0,0.0
2019-01-28 19:00,70,2.0,-1.0
2019-01-28 20:00,71,2.0,0.0
2019-01-28 21:00,71,1.0,0.0
2019-01-28 22:00,71,-1.0,0.0
2019-01-28 23:00,68,0.0,0.0
2019-01-29 00:00,57,0.0,0.0
2019-01-29 01:00,64,1.0,-1.0
2019-01-29 02:00,72,-1.0,0.0
2019-01-29 03:00,66,0.0,0.0
2019-01-29 04:00,64,0.0,0.0
2019-01-29 05:00,71,0.0,0.0
2019-01-29 06:00,87,0.0,0.0
2019-01-29 07:00,108,1.0,0.0
2019-01-29 08:00,111,0.0,0.0
2019-01-29 09:00,110,-1.0,0.0
2019-01-29 10:00,113,0.0,1.0
2019-01-29 11:00,120,-1.0,0.0
2019-01-29 12:00,128,-1.0,0.0
2019-01-29 13:00,124,0.0,1.0
2019-01-29 14:00,109,0.0,0.0
2019-01-29 15:00,107,0.0,0.0
2019-01-29 16:00,102,-1.0,0.0
2019-01-29 17:00,124,1.0,0.0
2019-01-29 18:00,120,2.0,0.0
2019-01-29 19:00,68,2.0,0.0
2019-01-29 20:00,57,1.0,0.0
2019-01-29 21:00,57,0.0,0.0
2019-01-29 22:00,59,0.0,0.0
2019-01-29 23:00,57,1.0,-1.0
2019-01-30 00:00,60,0.0,0.0
2019-01-30 01:00,58,0.0,0.0
2019-01-30 02:00,67,0.0,0.0
2019-01-30 03:00,58,1.0,0.0
2019-01-30 04:00,52,0.0,0.0
2019-01-30 05:00,53,-1.0,0.0
2019-01-30 06:00,54,0.0,0.0
2019-01-30 07:00,64,0.0,0.0
2019-01-30 08:00,66,0.0,0.0
2019-01-30 09:00,77,0.0,1.0
2019-01-30 10:00,74,-3.0,0.0
2019-01-30 11:00,57,-2.0,1.0
2019-01-30 12:00,49,-3.0,0.0
2019-01-30 13:00,40,-4.0,1.0
2019-01-30 14:00,57,1.0,0.0
2019-01-30 16:00,42,-5.0,0.0
2019-01-30 17:00,36,4.0,0.0
2019-01-30 18:00,42,5.0,-1.0
2019-01-30 19:00,42,3.0,0.0
2019-01-30 20:00,40,1.0,0.0
2019-01-30 21:00,44,1.0,0.0
2019-01-30 22:00,49,0.0,-1.0
2019-01-30 23:00,45,0.0,0.0
2019-01-31 00:00,41,0.0,0.0
2019-01-31 01:00,42,0.0,0.0
2019-01-31 02:00,49,0.0,0.0
2019-01-31 03:00,46,0.0,0.0
2019-01-31 04:00,47,0.0,0.0
2019-01-31 05:00,48,0.0,0.0
2019-01-31 06:00,51,1.0,0.0
2019-01-31 07:00,64,0.0,0.0
2019-01-31 08:00,68,-2.0,0.0
2019-01-31 09:00,69,0.0,1.0
2019-01-31 10:00,74,1.0,0.0
2019-01-31 11:00,82,-1.0,0.0
2019-01-31 12:00,87,-1.0,0.0
2019-01-31 13:00,84,-2.0,1.0
2019-01-31 14:00,79,-2.0,0.0
2019-01-31 15:00,66,-2.0,0.0
2019-01-31 16:00,98,2.0,0.0
2019-01-31 17:00,92,1.0,0.0
2019-01-31 18:00,77,3.0,0.0
2019-01-31 19:00,62,1.0,-1.0
2019-01-31 21:00,50,-1.0,-1.0
2019-01-31 22:00,52,1.0,0.0
2019-01-31 23:00,54,0.0,0.0
2019-02-01 00:00,52,0.0,0.0
2019-02-01 01:00,53,0.0,0.0
2019-02-01 02:00,58,0.0,0.0
2019-02-01 03:00,59,1.0,0.0
2019-02-01 04:00,63,-1.0,0.0
2019-02-01 05:00,74,0.0,0.0
2019-02-01 06:00,83,1.0,0.0
2019-02-01 07:00,99,0.0,0.0
2019-02-01 08:00,102,0.0,0.0
2019-02-01 09:00,105,-2.0,0.0
2019-02-01 10:00,113,-1.0,1.0
2019-02-01 11:00,106,1.0,-1.0
2019-02-01 12:00,108,0.0,0.0
2019-02-01 13:00,79,-7.0,1.0
2019-02-01 14:00,64,-4.0,0.0
2019-02-01 15:00,77,0.0,0.0
2019-02-01 16:00,93,2.0,0.0
2019-02-01 17:00,84,1.0,0.0
2019-02-01 18:00,107,3.0,0.0
2019-02-01 19:00,120,2.0,0.0
2019-02-01 20:00,114,1.0,-1.0
2019-02-01 21:00,123,0.0,0.0
2019-02-01 22:00,118,0.0,0.0
2019-02-01 23:00,106,-1.0,-1.0
2019-02-02 00:00,93,0.0,0.0
2019-02-02 01:00,81,-1.0,0.0
2019-02-02 02:00,73,-1.0,0.0
2019-02-02 03:00,74,1.0,0.0
2019-02-02 04:00,73,1.0,0.0
2019-02-02 05:00,77,1.0,0.0
2019-02-02 06:00,85,0.0,0.0
2019-02-02 07:00,91,0.0,0.0
2019-02-02 08:00,102,0.0,0.0
2019-02-02 09:00,118,0.0,1.0
2019-02-02 10:00,101,-1.0,0.0
2019-02-02 11:00,97,-1.0,0.0
2019-02-02 12:00,93,-6.0,1.0
2019-02-02 13:00,78,0.0,0.0
2019-02-02 14:00,63,-2.0,1.0
2019-02-02 15:00,81,2.0,0.0
2019-02-02 16:00,92,2.0,0.0
2019-02-02 17:00,97,1.0,0.0
2019-02-05 07:00,80,10.0,-1.0
2019-02-05 08:00,82,0.0,0.0
2019-02-05 09:00,83,0.0,0.0
2019-02-05 10:00,125,0.0,0.0
2019-02-05 11:00,125,-1.0,1.0
2019-02-05 12:00,81,-2.0,0.0
